ReceiptHeaderId,Type,AccountSlRef,DlRef,Number,Date,CurrencyRef,Description,Description_En,Discount,TotalAmount,ItemType,State,CreatorForm,Creator,CreationDate,LastModifier,LastModificationDate,Version,Rate,CashRef,Amount,AmountInBaseCurrency,FiscalYearRef,VoucherRef,DiscountRate,DiscountInBaseCurrency,TotalAmountInBaseCurrency,Guid,ReceiptAmount
8531,2,679,7,527,2026-05-31 00:00:00,1,واريز به پارسيان اقا مجيد بابت فروش سردخانه خاقاني واريز توسط عبداله قلعه سفيدي,واريز به پارسيان اقا مجيد بابت فروش سردخانه خاقاني واريز توسط عبداله قلعه سفيدي,0.0000,2000000000.0000,8,1,0,11,2026-06-30 11:22:16,11,2026-06-30 11:22:16,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,2000000000.0000,,2000000000.0000
8532,2,679,7,528,2026-06-01 00:00:00,1,واريز به پارسيان اقا مجيد بابت فروش سردخانه خاقاني واريز توسط عبداله قلعه سفيدي,واريز به پارسيان اقا مجيد بابت فروش سردخانه خاقاني واريز توسط عبداله قلعه سفيدي,0.0000,2000000000.0000,8,1,0,11,2026-06-30 11:22:47,11,2026-06-30 11:22:47,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,2000000000.0000,,2000000000.0000
8534,1,799,26,529,2026-05-22 00:00:00,1,بابت فروش 1405/03/01 وجه نقد,بابت فروش 1405/03/01 وجه نقد,0.0000,14500000.0000,1,2,0,11,2026-06-30 16:51:48,11,2026-07-01 11:09:57,4,1.0000000000000000,1,14500000.0000,14500000.0000,1,1122,1.0000000000000000,0.0000,14500000.0000,,14500000.0000
8535,1,799,164,530,2026-05-23 00:00:00,1,بابت فروش 1405/03/01 شميم فتاحي فاكتور 33174,بابت فروش 1405/03/01 شميم فتاحي فاكتور 33174,0.0000,150000.0000,8,2,0,11,2026-06-30 16:52:36,11,2026-07-01 11:09:57,4,1.0000000000000000,1,0.0000,0.0000,1,1123,1.0000000000000000,0.0000,150000.0000,,150000.0000
8536,1,799,220,531,2026-05-23 00:00:00,1,بابت فروش 1405/03/01 كميل باقريان فاكتور 33305,بابت فروش 1405/03/01 كميل باقريان فاكتور 33305,0.0000,3080000.0000,8,2,0,11,2026-06-30 16:53:27,11,2026-07-01 11:09:58,4,1.0000000000000000,1,0.0000,0.0000,1,1123,1.0000000000000000,0.0000,3080000.0000,,3080000.0000
8537,1,799,37,532,2026-05-23 00:00:00,1,بابت فروش 1405/03/01 علي غلامعليان فاكتور 33715,بابت فروش 1405/03/01 علي غلامعليان فاكتور 33715,0.0000,18400000.0000,8,2,0,11,2026-06-30 16:54:43,11,2026-07-01 11:09:58,5,1.0000000000000000,1,0.0000,0.0000,1,1123,1.0000000000000000,0.0000,18400000.0000,,18400000.0000
8538,1,799,27,533,2026-05-23 00:00:00,1,بابت فروش 1405/03/01 مهدي موسوي فاكتور 33811,بابت فروش 1405/03/01 مهدي موسوي فاكتور 33811,0.0000,1900000.0000,8,2,0,11,2026-06-30 16:55:25,11,2026-07-01 11:09:58,4,1.0000000000000000,1,0.0000,0.0000,1,1123,1.0000000000000000,0.0000,1900000.0000,,1900000.0000
8540,1,799,26,534,2026-05-23 00:00:00,1,بابت فروش 1405/03/01,بابت فروش 1405/03/01,0.0000,85400000.0000,8,2,0,11,2026-07-01 10:36:14,11,2026-07-01 11:09:58,4,1.0000000000000000,1,0.0000,0.0000,1,1123,1.0000000000000000,0.0000,85400000.0000,,85400000.0000
8541,1,799,26,535,2026-05-24 00:00:00,1,بابت فروش 1405/03/02,بابت فروش 1405/03/02,0.0000,58800000.0000,8,2,0,11,2026-07-01 10:36:19,11,2026-07-01 12:28:39,2,1.0000000000000000,1,0.0000,0.0000,1,1126,1.0000000000000000,0.0000,58800000.0000,,58800000.0000
8542,1,799,26,536,2026-05-25 00:00:00,1,بابت فروش 1405/03/03,بابت فروش 1405/03/03,0.0000,37900000.0000,8,2,0,11,2026-07-01 10:36:21,11,2026-07-01 13:59:10,2,1.0000000000000000,1,0.0000,0.0000,1,1133,1.0000000000000000,0.0000,37900000.0000,,37900000.0000
8543,1,799,26,537,2026-05-27 00:00:00,1,بابت فروش 1405/03/05,بابت فروش 1405/03/05,0.0000,20280000.0000,8,2,0,11,2026-07-01 10:36:22,11,2026-07-01 15:19:38,2,1.0000000000000000,1,0.0000,0.0000,1,1141,1.0000000000000000,0.0000,20280000.0000,,20280000.0000
8544,1,799,26,538,2026-05-28 00:00:00,1,بابت فروش 1405/03/06,بابت فروش 1405/03/06,0.0000,43080000.0000,8,2,0,11,2026-07-01 10:36:23,11,2026-07-01 16:22:57,2,1.0000000000000000,1,0.0000,0.0000,1,1145,1.0000000000000000,0.0000,43080000.0000,,43080000.0000
8545,1,799,26,539,2026-05-29 00:00:00,1,بابت فروش 1405/03/07,بابت فروش 1405/03/07,0.0000,75340000.0000,8,2,0,11,2026-07-01 10:36:24,11,2026-07-01 17:32:00,2,1.0000000000000000,1,0.0000,0.0000,1,1149,1.0000000000000000,0.0000,75340000.0000,,75340000.0000
8546,1,799,26,540,2026-05-30 00:00:00,1,بابت فروش 1405/03/08,بابت فروش 1405/03/08,0.0000,6480000.0000,8,2,0,11,2026-07-01 10:36:25,11,2026-07-02 12:24:59,2,1.0000000000000000,1,0.0000,0.0000,1,1153,1.0000000000000000,0.0000,6480000.0000,,6480000.0000
8547,1,799,26,541,2026-06-03 00:00:00,1,بابت فروش 1405/03/12,بابت فروش 1405/03/12,0.0000,32080000.0000,8,2,0,11,2026-07-01 10:36:26,11,2026-07-05 14:13:06,2,1.0000000000000000,1,0.0000,0.0000,1,1200,1.0000000000000000,0.0000,32080000.0000,,32080000.0000
8548,1,799,26,542,2026-06-04 00:00:00,1,بابت فروش 1405/03/13,بابت فروش 1405/03/13,0.0000,26180000.0000,8,2,0,11,2026-07-01 10:36:27,11,2026-07-05 14:53:15,2,1.0000000000000000,1,0.0000,0.0000,1,1204,1.0000000000000000,0.0000,26180000.0000,,26180000.0000
8549,1,799,26,543,2026-06-06 00:00:00,1,بابت فروش 1405/03/15,بابت فروش 1405/03/15,0.0000,3500000.0000,8,2,0,11,2026-07-01 10:36:27,11,2026-07-05 16:42:05,2,1.0000000000000000,1,0.0000,0.0000,1,1213,1.0000000000000000,0.0000,3500000.0000,,3500000.0000
8550,1,799,26,544,2026-06-07 00:00:00,1,بابت فروش 1405/03/16,بابت فروش 1405/03/16,0.0000,13300000.0000,8,1,0,11,2026-07-01 10:36:28,11,2026-07-01 10:36:28,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,13300000.0000,,13300000.0000
8551,1,799,26,545,2026-06-08 00:00:00,1,بابت فروش 1405/03/17,بابت فروش 1405/03/17,0.0000,48330000.0000,8,1,0,11,2026-07-01 10:36:29,11,2026-07-01 10:36:29,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,48330000.0000,,48330000.0000
8552,1,799,26,546,2026-06-09 00:00:00,1,بابت فروش 1405/03/18,بابت فروش 1405/03/18,0.0000,15500000.0000,8,1,0,11,2026-07-01 10:36:30,11,2026-07-01 10:36:30,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,15500000.0000,,15500000.0000
8553,1,799,26,547,2026-06-11 00:00:00,1,بابت فروش 1405/03/20,بابت فروش 1405/03/20,0.0000,29380000.0000,8,1,0,11,2026-07-01 10:36:30,11,2026-07-01 10:36:30,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,29380000.0000,,29380000.0000
8554,1,799,26,548,2026-06-12 00:00:00,1,بابت فروش 1405/03/21,بابت فروش 1405/03/21,0.0000,19100000.0000,8,1,0,11,2026-07-01 10:36:31,11,2026-07-01 10:36:31,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,19100000.0000,,19100000.0000
8555,1,799,26,549,2026-06-13 00:00:00,1,بابت فروش 1405/03/22,بابت فروش 1405/03/22,0.0000,8550000.0000,8,1,0,11,2026-07-01 10:36:36,11,2026-07-01 10:36:36,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,8550000.0000,,8550000.0000
8556,1,799,26,550,2026-06-15 00:00:00,1,بابت فروش 1405/03/24,بابت فروش 1405/03/24,0.0000,43060000.0000,8,1,0,11,2026-07-01 10:36:37,11,2026-07-01 10:36:37,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,43060000.0000,,43060000.0000
8557,1,799,26,551,2026-06-16 00:00:00,1,بابت فروش 1405/03/25,بابت فروش 1405/03/25,0.0000,61660000.0000,8,1,0,11,2026-07-01 10:36:38,11,2026-07-01 10:36:38,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,61660000.0000,,61660000.0000
8558,1,799,26,552,2026-06-19 00:00:00,1,بابت فروش 1405/03/28,بابت فروش 1405/03/28,0.0000,10730000.0000,8,1,0,11,2026-07-01 10:36:39,11,2026-07-01 10:36:39,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,10730000.0000,,10730000.0000
8559,1,799,26,553,2026-06-20 00:00:00,1,بابت فروش 1405/03/29,بابت فروش 1405/03/29,0.0000,7400000.0000,8,1,0,11,2026-07-01 10:36:40,11,2026-07-01 10:36:40,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,7400000.0000,,7400000.0000
8560,1,799,26,554,2026-06-21 00:00:00,1,بابت فروش 1405/03/30,بابت فروش 1405/03/30,0.0000,7700000.0000,8,1,0,11,2026-07-01 10:36:41,11,2026-07-01 10:36:41,1,1.0000000000000000,1,0.0000,0.0000,1,,1.0000000000000000,0.0000,7700000.0000,,7700000.0000
8561,1,799,26,555,2026-05-23 00:00:00,1,بابت فروش 1405/03/02 وجه  نقد,بابت فروش 1405/03/02 وجه  نقد,0.0000,2600000.0000,1,2,0,11,2026-07-01 12:25:40,11,2026-07-01 12:28:39,2,1.0000000000000000,1,2600000.0000,2600000.0000,1,1125,1.0000000000000000,0.0000,2600000.0000,,2600000.0000
8562,1,799,37,556,2026-05-24 00:00:00,1,بابت فروش 1405/03/02 علي غلامعليان فاكتور 34259,بابت فروش 1405/03/02 علي غلامعليان فاكتور 34259,0.0000,2760000.0000,8,2,0,11,2026-07-01 12:26:43,11,2026-07-01 12:28:39,2,1.0000000000000000,1,0.0000,0.0000,1,1126,1.0000000000000000,0.0000,2760000.0000,,2760000.0000
8563,1,799,93,557,2026-05-25 00:00:00,1,بابت فروش 1405/03/03 حافظ زماني فاكتور 34265,بابت فروش 1405/03/03 حافظ زماني فاكتور 34265,0.0000,3500000.0000,8,2,0,11,2026-07-01 13:57:15,11,2026-07-01 13:59:10,2,1.0000000000000000,1,0.0000,0.0000,1,1133,1.0000000000000000,0.0000,3500000.0000,,3500000.0000
8564,1,799,164,558,2026-05-25 00:00:00,1,بابت فروش 1405/03/03 شميم فتاحي فاكتور 34266,بابت فروش 1405/03/03 شميم فتاحي فاكتور 34266,0.0000,150000.0000,8,2,0,11,2026-07-01 13:57:59,11,2026-07-01 13:59:10,3,1.0000000000000000,1,0.0000,0.0000,1,1133,1.0000000000000000,0.0000,150000.0000,,150000.0000
8567,1,799,26,559,2026-05-25 00:00:00,1,بابت فروش 1405/03/04 وجه نقد,بابت فروش 1405/03/04 وجه نقد,0.0000,11200000.0000,1,2,0,11,2026-07-01 14:30:08,11,2026-07-01 14:33:41,2,1.0000000000000000,1,11200000.0000,11200000.0000,1,1136,1.0000000000000000,0.0000,11200000.0000,,11200000.0000
8568,1,799,169,560,2026-05-26 00:00:00,1,بابت فروش 1405/03/04 سجاد شيراني فاكتور 35183,بابت فروش 1405/03/04 سجاد شيراني فاكتور 35183,0.0000,3000000.0000,8,2,0,11,2026-07-01 14:31:37,11,2026-07-01 14:33:42,2,1.0000000000000000,1,0.0000,0.0000,1,1137,1.0000000000000000,0.0000,3000000.0000,,3000000.0000
8569,1,799,58,561,2026-05-26 00:00:00,1,بابت فروش 1405/03/04 مارينا حلبيان فر فاكتور 35227,بابت فروش 1405/03/04 مارينا حلبيان فر فاكتور 35227,0.0000,1960000.0000,8,2,0,11,2026-07-01 14:32:17,11,2026-07-01 14:33:42,2,1.0000000000000000,1,0.0000,0.0000,1,1137,1.0000000000000000,0.0000,1960000.0000,,1960000.0000
8572,1,799,26,562,2026-05-26 00:00:00,1,بابت فروش 1405/03/05 وجه نقد,بابت فروش 1405/03/05 وجه نقد,0.0000,4200000.0000,1,2,0,11,2026-07-01 15:19:21,11,2026-07-01 15:19:37,2,1.0000000000000000,1,4200000.0000,4200000.0000,1,1140,1.0000000000000000,0.0000,4200000.0000,,4200000.0000
8573,1,799,56,563,2026-05-27 00:00:00,1,بابت فروش 1405/03/06 سپنتا صالحي فاكتور 36123,بابت فروش 1405/03/06 سپنتا صالحي فاكتور 36123,0.0000,3550000.0000,8,2,0,11,2026-07-01 16:19:56,11,2026-07-01 16:22:52,2,1.0000000000000000,1,0.0000,0.0000,1,1144,1.0000000000000000,0.0000,3550000.0000,,3550000.0000
8574,1,799,26,564,2026-05-27 00:00:00,1,بابت فروش 1405/03/06 وجه نقد,بابت فروش 1405/03/06 وجه نقد,0.0000,7500000.0000,1,2,0,11,2026-07-01 16:20:59,11,2026-07-01 16:22:52,2,1.0000000000000000,1,7500000.0000,7500000.0000,1,1144,1.0000000000000000,0.0000,7500000.0000,,7500000.0000
8575,1,799,37,565,2026-05-29 00:00:00,1,بابت فروش 1405/03/07 علي غلامعليان فاكتور 36633,بابت فروش 1405/03/07 علي غلامعليان فاكتور 36633,0.0000,8640000.0000,8,2,0,11,2026-07-01 17:29:32,11,2026-07-01 17:32:00,3,1.0000000000000000,1,0.0000,0.0000,1,1149,1.0000000000000000,0.0000,8640000.0000,,8640000.0000
8576,1,799,164,566,2026-05-29 00:00:00,1,بابت فروش 1405/03/07 شميم فتاحي فاكتور 36625,بابت فروش 1405/03/07 شميم فتاحي فاكتور 36625,0.0000,3320000.0000,8,2,0,11,2026-07-01 17:30:17,11,2026-07-01 17:32:00,2,1.0000000000000000,1,0.0000,0.0000,1,1149,1.0000000000000000,0.0000,3320000.0000,,3320000.0000
8577,1,799,26,567,2026-05-28 00:00:00,1,بابت فروش 1405/03/07 وجه نقد,بابت فروش 1405/03/07 وجه نقد,0.0000,12000000.0000,1,2,0,11,2026-07-01 17:31:05,11,2026-07-01 17:32:00,2,1.0000000000000000,1,12000000.0000,12000000.0000,1,1148,1.0000000000000000,0.0000,12000000.0000,,12000000.0000
8578,1,799,71,568,2026-05-30 00:00:00,1,بابت فروش 1405/03/08 ساناز كيوان داريان فاكتور 37284,بابت فروش 1405/03/08 ساناز كيوان داريان فاكتور 37284,0.0000,150000.0000,8,2,0,11,2026-07-02 12:17:22,11,2026-07-02 12:24:59,3,1.0000000000000000,1,0.0000,0.0000,1,1153,1.0000000000000000,0.0000,150000.0000,,150000.0000
8579,1,799,37,569,2026-05-30 00:00:00,1,بابت فروش 1405/03/08 علي غلامعليان فاكتور 37297,بابت فروش 1405/03/08 علي غلامعليان فاكتور 37297,0.0000,12960000.0000,8,2,0,11,2026-07-02 12:18:10,11,2026-07-02 12:24:59,3,1.0000000000000000,1,0.0000,0.0000,1,1153,1.0000000000000000,0.0000,12960000.0000,,12960000.0000
8580,1,799,169,570,2026-05-30 00:00:00,1,بابت فروش 1405/03/08 سجاد شيراني فاكتور 37383,بابت فروش 1405/03/08 سجاد شيراني فاكتور 37383,0.0000,14500000.0000,8,2,0,11,2026-07-02 12:18:52,11,2026-07-02 12:24:59,3,1.0000000000000000,1,0.0000,0.0000,1,1153,1.0000000000000000,0.0000,14500000.0000,,14500000.0000
8581,1,799,26,571,2026-05-29 00:00:00,1,بابت فروش 1405/03/08 وجه نقد,بابت فروش 1405/03/08 وجه نقد,0.0000,13600000.0000,1,2,0,11,2026-07-02 12:19:29,11,2026-07-02 12:24:58,3,1.0000000000000000,1,13600000.0000,13600000.0000,1,1152,1.0000000000000000,0.0000,13600000.0000,,13600000.0000
8583,1,799,164,572,2026-05-31 00:00:00,1,بابت فروش 1405/03/09 شميم فتاحي فاكتور 37978,بابت فروش 1405/03/09 شميم فتاحي فاكتور 37978,0.0000,1000000.0000,8,2,0,11,2026-07-05 09:56:17,11,2026-07-05 09:59:24,2,1.0000000000000000,1,0.0000,0.0000,1,1191,1.0000000000000000,0.0000,1000000.0000,,1000000.0000
8584,1,799,54,573,2026-05-31 00:00:00,1,بابت فروش 1405/03/09 احمد امامي فاكتور 38028,بابت فروش 1405/03/09 احمد امامي فاكتور 38028,0.0000,6540000.0000,8,2,0,11,2026-07-05 09:57:13,11,2026-07-05 09:59:24,2,1.0000000000000000,1,0.0000,0.0000,1,1191,1.0000000000000000,0.0000,6540000.0000,,6540000.0000
8585,1,799,37,574,2026-05-31 00:00:00,1,بابت فروش 1405/03/09 علي غلامعليان فاكتور 38444,بابت فروش 1405/03/09 علي غلامعليان فاكتور 38444,0.0000,2500000.0000,8,2,0,11,2026-07-05 09:57:57,11,2026-07-05 09:59:24,2,1.0000000000000000,1,0.0000,0.0000,1,1191,1.0000000000000000,0.0000,2500000.0000,,2500000.0000
8586,1,799,26,575,2026-05-31 00:00:00,1,بابت فروش 1405/03/09 وجه نقد,بابت فروش 1405/03/09 وجه نقد,0.0000,10000000.0000,1,2,0,11,2026-07-05 09:58:22,11,2026-07-05 09:59:24,2,1.0000000000000000,1,10000000.0000,10000000.0000,1,1191,1.0000000000000000,0.0000,10000000.0000,,10000000.0000
8587,1,799,104,576,2026-06-01 00:00:00,1,بابت فروش 1405/03/10 مجيد حلبيان فاكتور 38862,بابت فروش 1405/03/10 مجيد حلبيان فاكتور 38862,0.0000,10500000.0000,8,2,0,11,2026-07-05 12:09:54,11,2026-07-05 12:10:54,2,1.0000000000000000,1,0.0000,0.0000,1,1194,1.0000000000000000,0.0000,10500000.0000,,10500000.0000
8588,1,799,26,577,2026-05-31 00:00:00,1,بابت فروش 1405/03/10 وجه نقد,بابت فروش 1405/03/10 وجه نقد,0.0000,22000000.0000,1,2,0,11,2026-07-05 12:10:38,11,2026-07-05 12:10:54,2,1.0000000000000000,1,22000000.0000,22000000.0000,1,1193,1.0000000000000000,0.0000,22000000.0000,,22000000.0000
8589,1,799,164,578,2026-06-02 00:00:00,1,بابت فروش 1405/03/11 شميم فتاحي فاكتور 38990,بابت فروش 1405/03/11 شميم فتاحي فاكتور 38990,0.0000,150000.0000,8,2,0,11,2026-07-05 12:51:08,11,2026-07-05 12:52:29,2,1.0000000000000000,1,0.0000,0.0000,1,1197,1.0000000000000000,0.0000,150000.0000,,150000.0000
8590,1,799,86,579,2026-06-02 00:00:00,1,بابت فروش 1405/03/11 پويا مستاجران فاكتور 39233,بابت فروش 1405/03/11 پويا مستاجران فاكتور 39233,0.0000,6225000.0000,8,2,0,11,2026-07-05 12:52:00,11,2026-07-05 12:52:29,2,1.0000000000000000,1,0.0000,0.0000,1,1197,1.0000000000000000,0.0000,6225000.0000,,6225000.0000
8604,1,799,86,580,2026-06-03 00:00:00,1,بابت فروش 1405/03/12 پويا مستاجران فاكتور 39946,بابت فروش 1405/03/12 پويا مستاجران فاكتور 39946,0.0000,1780000.0000,8,2,0,11,2026-07-05 14:10:53,11,2026-07-05 14:13:06,2,1.0000000000000000,1,0.0000,0.0000,1,1200,1.0000000000000000,0.0000,1780000.0000,,1780000.0000
8605,1,799,169,581,2026-06-03 00:00:00,1,بابت فروش 1405/03/12 سجاد شيراني فاكتور 39950,بابت فروش 1405/03/12 سجاد شيراني فاكتور 39950,0.0000,2800000.0000,8,2,0,11,2026-07-05 14:12:16,11,2026-07-05 14:13:06,2,1.0000000000000000,1,0.0000,0.0000,1,1200,1.0000000000000000,0.0000,2800000.0000,,2800000.0000
8606,1,799,26,582,2026-06-02 00:00:00,1,بابت فروش 1405/03/12 وجه نقد,بابت فروش 1405/03/12 وجه نقد,0.0000,22600000.0000,1,2,0,11,2026-07-05 14:12:39,11,2026-07-05 14:13:05,2,1.0000000000000000,1,22600000.0000,22600000.0000,1,1199,1.0000000000000000,0.0000,22600000.0000,,22600000.0000
8607,1,799,86,583,2026-06-04 00:00:00,1,بابت فروش 1405/03/13 پويا مستاجران فاكتور 40221,بابت فروش 1405/03/13 پويا مستاجران فاكتور 40221,0.0000,15685000.0000,8,2,0,11,2026-07-05 14:51:54,11,2026-07-05 14:53:15,2,1.0000000000000000,1,0.0000,0.0000,1,1204,1.0000000000000000,0.0000,15685000.0000,,15685000.0000
8608,1,799,26,584,2026-06-03 00:00:00,1,بابت فروش 1405/03/13 وجه نقد,بابت فروش 1405/03/13 وجه نقد,0.0000,21000000.0000,1,2,0,11,2026-07-05 14:52:17,11,2026-07-05 14:53:09,2,1.0000000000000000,1,21000000.0000,21000000.0000,1,1203,1.0000000000000000,0.0000,21000000.0000,,21000000.0000
8609,1,799,41,585,2026-06-05 00:00:00,1,بابت فروش 1405/03/14 رضا شمس فاكتور 41369,بابت فروش 1405/03/14 رضا شمس فاكتور 41369,0.0000,2560000.0000,8,2,0,11,2026-07-05 15:22:15,11,2026-07-05 15:23:20,2,1.0000000000000000,1,0.0000,0.0000,1,1209,1.0000000000000000,0.0000,2560000.0000,,2560000.0000
8610,1,799,26,586,2026-06-04 00:00:00,1,بابت فروش 1405/03/14 وجه نقد,بابت فروش 1405/03/14 وجه نقد,0.0000,1000000.0000,1,2,0,11,2026-07-05 15:22:50,11,2026-07-05 15:23:15,2,1.0000000000000000,1,1000000.0000,1000000.0000,1,1208,1.0000000000000000,0.0000,1000000.0000,,1000000.0000
8611,1,799,26,587,2026-06-04 00:00:00,1,بابت فروش 1405/03/14,بابت فروش 1405/03/14,0.0000,237350000.0000,8,2,0,11,2026-07-05 15:54:57,11,2026-07-05 15:55:51,2,1.0000000000000000,1,0.0000,0.0000,1,1210,1.0000000000000000,0.0000,237350000.0000,,237350000.0000
8631,1,799,218,588,2026-06-06 00:00:00,1,بابت فروش 1405/03/15 نيما عبدالهي فاكتور 41377,بابت فروش 1405/03/15 نيما عبدالهي فاكتور 41377,0.0000,3200000.0000,8,2,0,11,2026-07-05 16:37:24,11,2026-07-05 16:42:05,2,1.0000000000000000,1,0.0000,0.0000,1,1213,1.0000000000000000,0.0000,3200000.0000,,3200000.0000
8632,1,799,162,589,2026-06-06 00:00:00,1,بابت فروش 1405/03/15 عليرضا ازادي فاكتور 41511,بابت فروش 1405/03/15 عليرضا ازادي فاكتور 41511,0.0000,9000000.0000,8,2,0,11,2026-07-05 16:38:22,11,2026-07-05 16:42:05,2,1.0000000000000000,1,0.0000,0.0000,1,1213,1.0000000000000000,0.0000,9000000.0000,,9000000.0000
8633,1,799,45,590,2026-06-06 00:00:00,1,بابت فروش 1405/03/15 محمد حاتمي فاكتور 41514,بابت فروش 1405/03/15 محمد حاتمي فاكتور 41514,0.0000,12150000.0000,8,2,0,11,2026-07-05 16:39:05,11,2026-07-05 16:42:05,2,1.0000000000000000,1,0.0000,0.0000,1,1213,1.0000000000000000,0.0000,12150000.0000,,12150000.0000
8634,1,799,47,591,2026-06-06 00:00:00,1,بابت فروش 1405/03/15 متين شمس فاكتور 41853,بابت فروش 1405/03/15 متين شمس فاكتور 41853,0.0000,5840000.0000,8,2,0,11,2026-07-05 16:39:57,11,2026-07-05 16:42:06,2,1.0000000000000000,1,0.0000,0.0000,1,1213,1.0000000000000000,0.0000,5840000.0000,,5840000.0000
8635,1,799,26,592,2026-06-05 00:00:00,1,بابت فروش 1405/03/15 وجه نقد,بابت فروش 1405/03/15 وجه نقد,0.0000,24000000.0000,1,2,0,11,2026-07-05 16:40:22,11,2026-07-05 16:42:05,2,1.0000000000000000,1,24000000.0000,24000000.0000,1,1212,1.0000000000000000,0.0000,24000000.0000,,24000000.0000
